Vessel Name: AS_P22
Date Time	Elapsed	A1	B1	C1	D1	A2	B2	C2	D2	A3	B3	C3	D3	A4	B4	C4	D4	A5	B5	C5	D5	A6	B6	C6	D6
2/8/2023 6:31:00 PM	0	4922026	4521910	4128915	4907989	4176143	3854329	3571036	2996105	4499244	3267974	3588504	3888202	4656660	3433652	3374579	4395633	4269203	3867466	3513234	4291747	4961042	4447838	4050074	5170489
2/8/2023 7:35:00 PM	1.06666666666667	5165582	4745601	4381592	5103057	4653158	4139213	3639047	3143757	4387320	3458108	3631308	4359638	4575889	3740086	3516917	4512784	4370372	4324685	3607858	4164366	5323237	4628521	4264233	5512603
2/8/2023 9:35:00 PM	3.06666666666667	5204442	5008725	4441613	5425388	4707037	4417003	3716876	3293160	4625570	3609314	3849536	4273442	4881966	3927359	3736400	4865316	4641403	4184635	3864783	4359776	5487016	4800621	4428382	5542347
2/8/2023 10:35:00 PM	4.06666666666667	5370757	5106205	4473365	5603443	4825446	4422103	3920125	3475091	4727796	3739021	3917083	4408577	5027044	3973399	3815789	4918864	4811366	4130890	3942316	4524788	5687978	4983454	4466065	5719265
2/8/2023 11:35:00 PM	5.06666666666667	5533148	5213372	4729620	5752827	5217935	4548366	4045466	3577183	4951743	3815890	4113462	4568898	5222666	4056325	3886605	5107348	4968663	4246215	4076809	4687584	5773550	5228354	4662110	5960464
2/9/2023 1:35:00 AM	7.06666666666667	5847204	5475438	4970360	5988224	5637696	5032069	4367780	3946600	5325108	4130233	4458155	5004466	5572863	4331078	4099819	5395805	5295179	4584747	4287700	4918478	6207892	5474787	4912429	6201961
2/9/2023 3:35:00 AM	9.06666666666667	6343468	5666825	5288688	6313733	6041148	5488371	4690344	4174735	5802657	4510263	4874115	5460560	5829200	4579845	4377323	5692105	5580448	4929895	4571869	5241106	6563496	5774726	5123659	6548428
2/9/2023 5:35:00 AM	11.0666666666667	6508331	5948187	5480909	6572495	6361713	5896695	5088321	4507036	6195617	4874807	5169280	5716996	6063757	4678406	4458067	6048406	5862834	5106888	4673972	5472315	7067921	5963698	5374002	6797760
2/9/2023 7:35:00 AM	13.0666666666667	6776110	6028725	5600407	6842425	6746472	6187511	5174599	4774142	6431191	5011130	5450917	5940940	6172176	4837308	4511510	6151445	6078848	5276935	4871793	5677835	7399097	6258910	5631511	7104364
2/9/2023 9:35:00 AM	15.0666666666667	6898481	6277153	5733683	6794856	6964052	6488973	5448940	4958426	6744490	5071766	5551388	6230752	6334675	5000640	4717440	6249568	6256262	5391046	5008849	5980069	7639332	6544697	5800886	7407046
2/9/2023 11:35:00 AM	17.0666666666667	6895860	6296261	5747702	6857544	7023384	6562296	5641623	5084683	6936138	5179171	5745565	6256464	6515940	4966887	4723595	6310408	6444644	5612264	5103710	6160376	7790762	6781161	5881403	7603643
2/9/2023 1:35:00 PM	19.0666666666667	7096936	6359945	5891027	6953709	7238162	6645388	5627676	5165930	7057005	5196286	5754369	6406818	6615697	5372449	5062576	6352434	6470507	5648243	5220607	6336093	8017225	6883556	6070035	7806583
2/9/2023 3:35:00 PM	21.0666666666667	7289387	6542363	5975770	7055916	7519827	6785620	5805571	5403499	7210962	5452972	5896585	6454018	6691297	5395469	5105722	6403306	6640986	5884414	5313923	6464068	8104709	6926769	6162541	7933622
2/9/2023 5:35:00 PM	23.0666666666667	7413223	6897101	6129317	7235127	7662093	7081170	5868441	5586813	7279347	5417688	6100112	6701710	6908872	5521296	5155205	6573758	6913322	6158058	5559563	6735907	8260430	7119361	6308988	8005738
2/9/2023 8:35:00 PM	26.0666666666667	7889725	7346239	6644684	7812388	8042935	7508712	6415058	5951656	7681551	5675103	6279711	6923057	7621631	5609381	5412550	6735209	7351129	6439145	5857129	7193604	8835916	7502899	6399779	8263937
2/9/2023 9:35:00 PM	27.0666666666667	7902365	7294270	6633007	7783733	8115034	7544330	6449747	5885867	7677890	5632241	6224664	6953510	7721411	5627757	5360620	6819600	7376144	6476006	5848406	7221105	8757874	7494156	6423823	8233346
2/9/2023 10:35:00 PM	28.0666666666667	7914655	7409717	6799209	7791389	8311011	7521828	6502038	5924597	7699446	5729052	6263599	6951917	7779107	5777530	5476408	6943128	7397389	6550191	5927453	7387482	8781001	7469306	6370734	8130417
2/9/2023 11:35:00 PM	29.0666666666667	7996859	7488629	6907174	7933474	8314758	7716526	6608150	5853096	7712764	5791741	6345997	6995062	7898069	5803301	5507117	6937141	7647898	6692790	5987148	7450773	8870285	7453763	6340684	8224036
2/10/2023 1:35:00 AM	31.0666666666667	8157576	7768794	7165720	8121719	8542124	7984030	6650317	6032872	7950924	5941975	6550061	7220217	8136257	5913755	5557674	7100206	7924078	6889910	6200959	7764015	8839756	7401326	6342782	8348530
2/10/2023 3:35:00 AM	33.0666666666667	8415368	7952891	7372654	8322246	8714751	8296207	6808031	6171672	8053911	6135524	6708012	7372548	8415091	6072338	5670671	7205675	8210220	7197645	6330490	8068030	8770498	7342347	6293590	8441521
2/10/2023 5:35:00 AM	35.0666666666667	8713146	8334007	7591244	8599441	8964424	8482128	6833994	6204755	8133424	6394425	7004815	7501840	8675431	6330784	5789823	7509626	8557055	7567129	6484910	8395650	8782943	7301571	6356839	8388653
2/10/2023 7:35:00 AM	37.0666666666667	9120838	8514850	7703721	8830610	9156737	8639594	6994719	6434027	8355363	6481267	7255548	7665054	9055387	6532606	5940510	7596514	8853486	7706657	6697852	8698830	8913107	7318757	6343572	8573254
2/10/2023 9:35:00 AM	39.0666666666667	9443132	8897610	7915624	9177717	9236342	8782093	7115799	6561895	8365741	6506991	7421221	7701113	9260448	6763111	6118440	7991175	9025373	7979028	6920404	9121444	8892483	7317404	6341336	8532783
2/10/2023 11:35:00 AM	41.0666666666667	9908575	9305899	8143314	9560438	9507099	8875605	7262201	6760461	8492372	6648446	7621194	7950043	9602242	6955966	6382518	8324335	9197692	8341902	7172738	9401988	8945168	7190726	6521682	8563561
2/10/2023 3:30:00 PM	44.9833333333333	1.133366E+07	1.042385E+07	9048647	1.060104E+07	1.006823E+07	9599112	7755816	7026172	8936559	7178029	8007075	8709597	1.052141E+07	8082097	7100108	8815043	1.017619E+07	8957825	8021238	9981319	9223944	7637167	6840512	8831416
2/10/2023 5:35:00 PM	47.0666666666667	1.139135E+07	1.070374E+07	9209314	1.083636E+07	9811420	9707065	7797601	6873250	9045457	7331721	7997913	8700246	1.087966E+07	7994059	7430449	8977848	1.022143E+07	9196319	8183817	1.021543E+07	9134477	7640629	6773227	8643311
