Multisizer 4	17:22  29 Jan 2023
File name:	AS_P1_4_29 Jan 2023_01.#m4
File ID:	AS_P1
Sample ID:	4
Control mode:	Volumetric,  1000  uL
Acquired:	17:21  29 Jan 2023
Size bins:	200
From	5.000
To	50.00
Sizing threshold:	5.000
Total pulses:	8160
Counting threshold:	5.000
Counts above threshold:	8160
Coincidence corrected:	8435

From	1978
To	60290
Number 	126.7e3
Mean:	8282
Median:	7232
S.D.:	4649

