Vessel Name: AS_P25
Date Time	Elapsed	A1	B1	C1	D1	A2	B2	C2	D2	A3	B3	C3	D3	A4	B4	C4	D4	A5	B5	C5	D5	B6	C6	D6
2/12/2023 11:00:00 PM	28	0.09884455	0.1055051	0.1031056	0.1080603	1.033019	1.036178	1.38587	1.121261	2.720958	2.494196	2.651845	2.649845	0.1239114	0.1285915	0.1065458	0.1150244	1.424002	1.023323	1.239405	1.198192	2.999638	2.998824	2.853019
2/13/2023 12:00:00 AM	29	0.09654506	0.1027043	0.1020045	0.107961	0.9390272	0.956907	1.310993	1.042266	2.745509	2.495263	2.70628	2.662015	0.1198697	0.1302812	0.1048873	0.1148191	1.344145	0.9557269	1.187816	1.129371	3.034966	3.01824	2.888615
2/13/2023 1:00:00 AM	30	0.09679797	0.1028473	0.102341	0.1075935	0.8368797	0.8626249	1.215868	0.9470367	2.763233	2.492837	2.706567	2.656839	0.121606	0.1300582	0.1030522	0.1138109	1.239853	0.8910301	1.127509	1.051985	3.062104	2.994807	2.8741
2/13/2023 2:00:00 AM	31	0.09610122	0.09984169	0.1023952	0.1094112	0.7507383	0.7941551	1.13011	0.8459417	2.757127	2.461323	2.693922	2.696507	0.1209534	0.1241231	0.1051578	0.1150476	1.146778	0.8160147	1.059114	0.9991881	3.066316	3.003168	2.900404
2/13/2023 4:00:00 AM	33	0.09400412	0.1008366	0.102067	0.1106536	0.5915935	0.6411404	0.9581394	0.6676765	2.721578	2.426767	2.611968	2.670556	0.1181313	0.1270982	0.1075191	0.1144424	0.9804652	0.6814133	0.9130179	0.8692242	3.012812	2.9937	2.830611
2/13/2023 6:00:00 AM	35	0.09545754	0.1014895	0.1027169	0.1128036	0.4525565	0.5216326	0.7831318	0.5275422	2.621789	2.34337	2.511133	2.6696	0.1200316	0.1344269	0.1117038	0.117995	0.8026363	0.5670729	0.7868455	0.7384985	2.992594	2.913119	2.742815
2/13/2023 8:00:00 AM	37	0.09737142	0.1018308	0.1042268	0.1139281	0.3482592	0.4218153	0.6334141	0.4207106	2.448254	2.177777	2.316609	2.583844	0.1202577	0.130711	0.106363	0.1194306	0.6618112	0.4685675	0.6776133	0.617422	2.873946	2.790394	2.655486
2/13/2023 10:00:00 AM	39	0.1002484	0.1061232	0.1094311	0.1170441	0.2688199	0.3664219	0.5087263	0.3304592	2.169448	1.938836	2.040365	2.42731	0.1216085	0.1316763	0.1114559	0.1179776	0.5322667	0.3875474	0.5670704	0.5051377	2.705632	2.644555	2.521122
2/13/2023 12:00:00 PM	41	0.1031955	0.1084103	0.1119961	0.1195137	0.2118903	0.2922018	0.4027545	0.266259	1.820844	1.6311	1.755707	2.206795	0.1306579	0.1418782	0.1146502	0.1197698	0.4273281	0.3135493	0.4749874	0.4268124	2.483258	2.460888	2.288694
2/13/2023 4:00:00 PM	45	0.1170667	0.1224868	0.1254691	0.1352077	0.1638852	0.2150219	0.3239431	0.2105141	1.069051	0.9679305	1.103188	1.625214	0.1425205	0.1534069	0.1256749	0.1286502	0.3641687	0.2170522	0.3432398	0.3088667	1.92599	2.008641	1.759374
2/13/2023 6:00:00 PM	47	0.1237173	0.1231885	0.1277724	0.1394116	0.1471222	0.1919145	0.3141121	0.1874076	0.711704	0.6881903	0.7865835	1.242176	0.1438502	0.1512328	0.1284941	0.1284852	0.3119301	0.1882029	0.2876626	0.2787818	1.57555	1.659986	1.429604
2/13/2023 8:00:00 PM	49	0.1252712	0.1276786	0.1331334	0.1408681	0.1390188	0.1716534	0.2789464	0.1722707	0.4553781	0.4690383	0.5512684	0.8922375	0.1478394	0.1558781	0.1342349	0.1337427	0.276724	0.1669523	0.2469817	0.2427224	1.198866	1.341936	1.138395
2/13/2023 10:00:00 PM	51	0.1291707	0.1335405	0.1382412	0.1455596	0.1372045	0.154089	0.2618293	0.1625525	0.2969809	0.3234345	0.3782046	0.6126165	0.1553378	0.164629	0.1426802	0.1367156	0.2571689	0.1565864	0.2214902	0.2236027	0.8804049	1.019148	0.8708687
2/14/2023 12:00:00 AM	53	0.1339545	0.1294051	0.1410104	0.1546154	0.1345953	0.1467898	0.2421411	0.1573128	0.1897218	0.2296754	0.2707694	0.4182216	0.1612172	0.168379	0.1439164	0.1434589	0.2423725	0.1576028	0.1982256	0.2095051	0.6419849	0.7502765	0.6624931
2/14/2023 2:00:00 AM	55	0.1378455	0.1380117	0.1447161	0.1598084	0.1350103	0.1469191	0.2451543	0.156381	0.1373881	0.1707251	0.2115875	0.2808292	0.1655826	0.1706094	0.1464946	0.1531845	0.2412784	0.1539605	0.1873794	0.198106	0.4698034	0.5351926	0.4913379
2/14/2023 4:00:00 AM	57	0.1428747	0.1418189	0.1480307	0.168207	0.1339374	0.1549306	0.1639777	0.1580044	0.1096432	0.1368671	0.1713659	0.1989571	0.1699591	0.1727891	0.1506064	0.1595042	0.2338061	0.1565111	0.1777358	0.1862359	0.3406802	0.3979845	0.3643635
2/14/2023 6:00:00 AM	59	0.1465002	0.1449806	0.1530029	0.1718356	0.1360922	0.1543196	0.1669224	0.1581005	0.09261079	0.1199799	0.1401375	0.1521708	0.1732263	0.1797256	0.1564354	0.1597558	0.2359433	0.1573701	0.1692531	0.1805333	0.2593283	0.3069235	0.2742975
2/14/2023 8:00:00 AM	61	0.1516331	0.1532403	0.1567664	0.1779499	0.1293096	0.1564514	0.2067562	0.1622883	0.08673406	0.1127042	0.123047	0.126393	0.1754773	0.1929208	0.1636479	0.1632023	0.2442334	0.1596234	0.1728354	0.183397	0.2104215	0.2414478	0.2179596
2/14/2023 10:00:00 AM	63	0.1566174	0.1588529	0.1615294	0.1870035	0.1346424	0.1625839	0.1654781	0.1660333	0.08079983	0.1137923	0.1192879	0.1145751	0.1827459	0.1998897	0.1686123	0.1730849	0.2465819	0.1600821	0.173551	0.1841621	0.1869286	0.2051201	0.1766994
2/14/2023 12:00:00 PM	65	0.1613991	0.1613789	0.1675249	0.1947916	0.1355378	0.1636971	0.1772063	0.1686798	0.07799184	0.1103638	0.1139496	0.1064618	0.1921346	0.2050868	0.1772593	0.1784493	0.258882	0.1627906	0.173246	0.1824593	0.1668576	0.1757881	0.1551571
2/14/2023 4:00:00 PM	69	0.171157	0.1806485	0.1952949	0.2196452	0.1569764	0.1776504	0.2556939	0.1768819	0.07577135	0.1027825	0.1095535	0.1012423	0.2113582	0.2259683	0.1844636	0.2024524	0.2904602	0.1757838	0.1869092	0.2071741	0.1616415	0.1502365	0.1434187
2/14/2023 6:00:00 PM	71	0.1748251	0.1891491	0.2013103	0.2298004	0.1508063	0.176846	0.2489708	0.1815522	0.07620275	0.09681192	0.1063028	0.09933344	0.2187294	0.2225955	0.1892036	0.2106738	0.2940908	0.1792953	0.1902024	0.2178438	0.1579594	0.1396198	0.1344747
2/14/2023 8:00:00 PM	73	0.1759714	0.1938658	0.2077876	0.2348914	0.1515827	0.1867741	0.2165066	0.1886204	0.07516158	0.09562171	0.1053453	0.09780095	0.227185	0.2185598	0.1946069	0.2180565	0.2982264	0.1828453	0.1918336	0.224711	0.1548403	0.1297525	0.1288276
2/14/2023 10:00:00 PM	75	0.180621	0.1976001	0.2140317	0.2384197	0.153224	0.1879897	0.2380012	0.1958501	0.07581196	0.09493129	0.1066205	0.09930357	0.2350728	0.2220596	0.1985412	0.2241956	0.3069304	0.1867873	0.2000296	0.2317107	0.1561942	0.1322841	0.1241124
2/15/2023 12:00:00 AM	77	0.1849032	0.2054105	0.2218514	0.2491869	0.1572385	0.1980704	0.199174	0.1988372	0.07671835	0.09447376	0.1061702	0.0984239	0.2376353	0.2279732	0.2067829	0.236007	0.3250653	0.1927706	0.2023893	0.2412552	0.1506655	0.1308894	0.122323
2/15/2023 2:00:00 AM	79	0.192719	0.2117737	0.2272353	0.257792	0.1601549	0.1965624	0.2116974	0.2003028	0.08088541	0.09644109	0.1045695	0.1033354	0.2480414	0.2339657	0.2155362	0.2389559	0.3402929	0.1981668	0.2054119	0.2444007	0.1556308	0.1313087	0.1175056
2/15/2023 4:00:00 AM	81	0.1956222	0.2128833	0.2377528	0.2703846	0.1662943	0.1998908	0.2270042	0.2121441	0.08068372	0.09654241	0.1069576	0.1050015	0.2521941	0.242946	0.220486	0.253707	0.3514649	0.2087616	0.2095373	0.2519504	0.1593926	0.1362204	0.1180047
2/15/2023 6:00:00 AM	83	0.2003146	0.2220859	0.2391327	0.2851472	0.1731519	0.2077885	0.217804	0.219325	0.08278122	0.09713561	0.1090785	0.1087518	0.2595422	0.2517445	0.2244442	0.2614258	0.3605494	0.2176507	0.2101422	0.2561708	0.1667721	0.1380228	0.1205186
2/15/2023 8:00:00 AM	85	0.2109042	0.2274688	0.2528155	0.2958475	0.1760908	0.208673	0.2236786	0.2263507	0.08474097	0.0996587	0.109553	0.1111268	0.2687334	0.2598013	0.2413379	0.2689855	0.3713634	0.2212833	0.214459	0.2637174	0.1707127	0.1466306	0.1219175
2/15/2023 10:00:00 AM	87	0.2158074	0.2341681	0.2587659	0.303345	0.177178	0.2123013	0.2512005	0.238355	0.0881977	0.1025015	0.1119506	0.1131348	0.2789336	0.2665474	0.2464726	0.2795059	0.3874774	0.2283537	0.225807	0.2611574	0.1723908	0.1439129	0.123045
