Vessel Name: AS_P11
Date Time	Elapsed	A1	B1	C1	D1	A2	B2	C2	D2	A3	B3	C3	D3	A4	B4	C4	D4	A5	B5	C5	D5	A6	B6	C6	D6
1/28/2023 9:05:00 PM	0	2.229908E+07	1.406937E+07	1.542663E+07	1.4718E+07	1.57871E+07	9030079	1.083232E+07	1.56726E+07	1.826425E+07	9824720	8099807	1.721998E+07	1.723584E+07	1.013981E+07	9088034	1.811279E+07	1.90441E+07	1.351802E+07	1.26813E+07	1.953336E+07	2.057299E+07	1.729687E+07	1.814128E+07	1.927676E+07
1/29/2023 1:05:00 AM	4	2.536752E+07	1.559308E+07	1.776359E+07	1.801614E+07	1.078709E+07	6345786	7480100	1.032115E+07	1.013703E+07	6168264	5464337	9941806	9208038	5865076	5656148	9404934	1.00778E+07	7630682	7294497	1.002956E+07	2.007364E+07	1.772262E+07	1.719417E+07	1.898523E+07
1/29/2023 5:05:00 AM	8	2.744284E+07	1.723801E+07	1.92165E+07	1.962591E+07	9220456	5949198	6793572	8795265	8647035	5848546	5376823	8649819	8456526	5528171	5571526	8630076	9100641	7250476	7079812	8949964	1.826565E+07	1.692162E+07	1.519411E+07	1.645111E+07
1/29/2023 9:05:00 AM	12	2.974764E+07	1.906968E+07	2.063411E+07	2.144817E+07	9753348	6428531	7315951	9128675	9368106	6448487	5901441	9394341	9434821	6208676	6115096	9660964	1.018489E+07	8019475	7805413	9856089	1.70369E+07	1.633661E+07	1.391193E+07	1.551476E+07
1/30/2023 12:26:00 AM	27.35	5.290413E+07	3.497832E+07	3.742036E+07	4.087834E+07	1.311232E+07	8673753	9778480	1.303697E+07	1.20225E+07	8300426	7260797	1.16507E+07	1.151286E+07	7381294	7426063	1.17036E+07	1.188826E+07	9352300	9135071	1.139467E+07	2.059245E+07	1.696342E+07	1.640141E+07	1.89584E+07
1/30/2023 4:26:00 AM	31.35	5.641463E+07	3.788417E+07	4.101836E+07	4.417674E+07	1.372359E+07	9239712	1.028479E+07	1.422396E+07	1.265171E+07	8846046	7602824	1.218769E+07	1.160644E+07	7690402	7618129	1.221445E+07	1.267175E+07	9846802	9558299	1.208643E+07	1.994817E+07	1.569071E+07	1.557913E+07	1.886209E+07
1/30/2023 8:26:00 AM	35.35	6.029408E+07	4.131136E+07	4.477919E+07	4.832179E+07	1.494775E+07	9734790	1.091819E+07	1.533392E+07	1.321529E+07	9103869	8050402	1.310912E+07	1.25723E+07	8020688	8018731	1.295772E+07	1.345001E+07	1.030385E+07	9972859	1.301852E+07	1.908373E+07	1.47679E+07	1.535051E+07	1.806697E+07
1/30/2023 12:26:00 PM	39.35	6.267226E+07	4.398204E+07	4.717398E+07	5.087244E+07	1.625945E+07	1.030498E+07	1.175652E+07	1.683014E+07	1.395139E+07	9592916	8516987	1.384083E+07	1.329064E+07	8533249	8412519	1.380761E+07	1.444523E+07	1.084465E+07	1.04563E+07	1.347673E+07	1.899648E+07	1.419449E+07	1.509703E+07	1.729733E+07
